Date,prec_qc,prec_chirps,day,month,year,tmax_qc,tmin_qc,tmean,rhum,sbright
2004-03-03,0,18.8059,3,3,2004,NA,14.6,17.5,92,3.1
2004-03-04,1,0,4,3,2004,23.6,13,17.1,93,9.7
2004-03-05,21.5,4.7015,5,3,2004,21.2,13.8,16.3,90,5
2004-03-06,15.5,5.4708,6,3,2004,20.4,13,16.3,90,1.4
2004-03-07,7.2,5.4708,7,3,2004,18.4,12.6,16.5,93,0
2004-03-08,0,0,8,3,2004,21.2,10.6,17,83,5.6
2004-03-09,0,10.9416,9,3,2004,22,13.6,18.2,88,5.4
2004-03-10,0.7,0,10,3,2004,21.8,13,17.6,92,4.3
2004-03-11,1.2,0,11,3,2004,22.2,14.4,17.8,87,4.9
2004-03-12,0,0,12,3,2004,24.8,12.4,18.2,82,8.3
2004-03-13,0,3.8088,13,3,2004,24,12,17.9,78,5.5
2004-03-14,0,0,14,3,2004,24.6,10.4,18.4,82,9.5
2004-03-15,7.5,7.6177,15,3,2004,24.4,11.6,17.9,81,8.5
2004-03-16,0,16.1777,16,3,2004,23,14,17.6,87,4
2004-03-17,0,0,17,3,2004,NA,NA,18.5,83,8.6
2004-03-18,0,0,18,3,2004,NA,NA,18.4,83,8.5
2004-03-19,NA,5.3926,19,3,2004,23.2,14.4,18.5,84,4.1
2004-03-20,32,0,20,3,2004,24.2,12.2,18.1,79,9
2004-03-21,16.8,7.2709,21,3,2004,20,14,17,88,1.7
2004-03-22,0,2.4236,22,3,2004,NA,13.8,18.2,86,3.6
2004-03-23,2,0,23,3,2004,24.6,14.6,19.1,83,8.6
2004-03-24,0,0,24,3,2004,24.2,15.4,18.7,NA,2.9
2004-03-25,1.5,12.1182,25,3,2004,19.4,14.4,16.9,92,0
2004-03-26,0,0,26,3,2004,NA,13,17.9,88,4
2004-03-27,4,0,27,3,2004,NA,13.6,17.4,88,4.9
2004-03-28,0.4,10.5468,28,3,2004,21.2,14.4,16.8,89,8.5
2004-03-29,0,10.5468,29,3,2004,20.2,12.4,16.9,84,7.3
2004-03-30,0,0,30,3,2004,24.2,11.6,18.3,81,9
2004-03-31,0,0,31,3,2004,NA,13,17.4,90,9.4
2004-04-01,9.8,9.0392,1,4,2004,NA,14.6,16.5,91,NA
2004-04-02,23,0,2,4,2004,21.4,13.6,17.4,91,NA
2004-04-03,2,27.1176,3,4,2004,20,14.2,16.7,91,NA
2004-04-04,3.5,0,4,4,2004,23,12,17.6,84,NA
2004-04-05,8,7.9093,5,4,2004,25.2,11.8,18.8,79,NA
2004-04-06,0,0,6,4,2004,22.6,11.6,17.5,86,NA
2004-04-07,0,0,7,4,2004,23.2,12,17.3,82,NA
2004-04-08,6.5,31.4488,8,4,2004,21.2,14.6,17.7,89,NA
2004-04-09,6,0,9,4,2004,22,14,17.6,86,NA
2004-04-10,15,0,10,4,2004,NA,14.2,NA,NA,NA
2004-04-11,0,0,11,4,2004,20.6,13.2,17.1,89,NA
2004-04-12,3,0,12,4,2004,23,12.2,18.4,89,NA
2004-04-13,0.5,32.3272,13,4,2004,17.2,15.2,16,96,NA
2004-04-14,12.5,5.3879,14,4,2004,19.6,13.4,16.4,94,NA
2004-04-15,1.5,10.7757,15,4,2004,18,13.6,16.1,89,NA
2004-04-16,1,0,16,4,2004,21.6,12.6,17.1,89,NA
2004-04-17,12.5,0,17,4,2004,21.8,13.2,17.4,86,NA
2004-04-18,0,22.2845,18,4,2004,22,14.2,17.5,85,NA
2004-04-19,35.5,7.4282,19,4,2004,22.6,14,17.9,90,NA
2004-04-20,23.5,37.1408,20,4,2004,17,14.2,15.4,94,NA
2004-04-21,7.5,0,21,4,2004,NA,11.4,17.1,84,NA
2004-04-22,8,21.3945,22,4,2004,18.6,13.2,15.3,92,NA
2004-04-23,8.5,21.3945,23,4,2004,16,11.8,14.8,97,NA
2004-04-24,28.4,0,24,4,2004,19.6,11.6,15.8,89,NA
2004-04-25,0,21.3945,25,4,2004,18.8,12.4,15.1,94,NA
2004-04-26,0,0,26,4,2004,21.2,10,16,90,NA
2004-04-27,0.1,13.4733,27,4,2004,NA,13.6,17.3,89,NA
2004-04-28,0,13.4733,28,4,2004,NA,13.4,17.5,89,NA
2004-04-29,3.7,0,29,4,2004,24.2,13.2,18.2,83,NA
2004-04-30,27.5,26.9465,30,4,2004,19.4,14.8,16.1,92,NA
2004-05-01,14.8,0,1,5,2004,21.6,13.4,17.4,89,NA
2004-05-02,9.5,24.5492,2,5,2004,22.2,14.8,17.3,92,NA
2004-05-03,18,24.5492,3,5,2004,20,13.8,16.6,92,NA
2004-05-04,7,16.3662,4,5,2004,22,13.6,17.2,91,NA
2004-05-05,3.8,16.3662,5,5,2004,21.8,14.4,17.8,87,NA
2004-05-06,3,8.3899,6,5,2004,NA,13.6,17.8,89,NA
2004-05-07,0,5.5933,7,5,2004,24.2,13,18.8,88,NA
2004-05-08,0,5.5933,8,5,2004,23.4,14.6,18.9,83,NA
2004-05-09,13.2,11.1866,9,5,2004,21.4,NA,18,88,NA
2004-05-10,2,2.7966,10,5,2004,23,NA,18.4,89,NA
2004-05-11,11.5,8.3093,11,5,2004,23.6,13.8,19.1,84,NA
2004-05-12,16.8,19.3883,12,5,2004,20.6,14,18,92,NA
2004-05-13,0.1,2.7698,13,5,2004,23.2,14.2,18.7,86,NA
2004-05-14,15,2.7698,14,5,2004,NA,14.6,19.4,83,NA
2004-05-15,3.5,16.6185,15,5,2004,18.8,12.8,15.9,85,NA
2004-05-16,NA,14.8217,16,5,2004,18.6,10.6,16.2,89,NA
2004-05-17,NA,14.8217,17,5,2004,22,12.8,16.6,95,NA
2004-05-18,4.6,11.1163,18,5,2004,18.2,14.4,15.8,94,NA
2004-05-19,16.5,25.9379,19,5,2004,18,13.6,15.5,91,NA
2004-05-20,27.8,0,20,5,2004,NA,13.2,16.1,92,NA
2004-05-21,9.5,25.6906,21,5,2004,NA,NA,16.4,92,NA
2004-05-22,2.5,5.1381,22,5,2004,20,NA,16,91,NA
2004-05-23,0,0,23,5,2004,22.2,12,17.5,84,NA
2004-05-24,0,5.1381,24,5,2004,21,13.6,16.8,90,NA
2004-05-25,5.5,5.1381,25,5,2004,22,12.4,17,89,NA
2004-05-26,2.5,22.6827,26,5,2004,NA,11.2,16.4,89,NA
2004-05-27,0,7.5609,27,5,2004,NA,NA,17.1,88,NA
2004-05-28,12,0,28,5,2004,19.4,NA,15.9,92,NA
2004-05-29,13.5,15.1218,29,5,2004,NA,12,NA,NA,NA
2004-05-30,0,15.1218,30,5,2004,NA,10.4,16.9,87,NA
2004-05-31,18.5,7.5609,31,5,2004,22,14,15.6,90,NA
2004-06-01,50,31.8434,1,6,2004,19.6,12.6,16.6,88,1.6
2004-06-02,5.5,10.6145,2,6,2004,23,13,17.7,85,6
2004-06-03,0,0,3,6,2004,22,12,17,91,7
2004-06-04,17.4,15.9217,4,6,2004,21.6,14,17.3,89,5.1
2004-06-05,11,26.5361,5,6,2004,17.4,NA,14.6,94,0
2004-06-06,2,4.5772,6,6,2004,19.4,NA,15.5,96,0.3
2004-06-07,0,0,7,6,2004,22.2,11.4,16.9,90,7.9
2004-06-08,37.2,0,8,6,2004,21.6,13,17.5,86,7.5
2004-06-09,2,22.8861,9,6,2004,22.8,12.6,17,87,5.6
2004-06-10,0,4.5772,10,6,2004,22,13.8,17.1,90,3
2004-06-11,0,3.0106,11,6,2004,23,10.4,17.3,81,7.4
2004-06-12,0,0,12,6,2004,22.6,11,17.6,82,6.3
2004-06-13,0,0,13,6,2004,NA,11.2,17.1,79,7.1
2004-06-14,0,6.0211,14,6,2004,22.4,10.4,17.5,84,3.4
2004-06-15,0,0,15,6,2004,23.4,14,18.2,83,7.3
2004-06-16,2,5.7045,16,6,2004,22.6,12,17.9,80,6.9
2004-06-17,0,14.2613,17,6,2004,NA,14,17.2,87,0
2004-06-18,0,0,18,6,2004,24,12.8,18.1,80,5.7
2004-06-19,0,0,19,6,2004,21.6,12.2,17.5,88,4.1
2004-06-20,1.5,5.7045,20,6,2004,23.6,13,17.4,74,1.4
2004-06-21,0.1,7.0444,21,6,2004,20.4,14.6,16.8,90,5.9
2004-06-22,0,0,22,6,2004,23.4,13.2,17.1,84,4.9
2004-06-23,0,0,23,6,2004,24.2,10.4,17.4,77,7.1
2004-06-24,0,0,24,6,2004,23.2,10.6,17.4,78,5.4
2004-06-25,0,0,25,6,2004,23,11.6,17.5,80,6.9
2004-06-26,3.5,0,26,6,2004,22,11,16.6,88,5.5
2004-06-27,11,0,27,6,2004,22.6,13.6,17.5,87,5.4
2004-06-28,2.5,0,28,6,2004,22.4,12,17.2,83,6.9
2004-06-29,12,27.366,29,6,2004,21.6,11,15.9,86,6.6
2004-06-30,0,0,30,6,2004,20.2,13.6,16.5,93,4.2
2004-07-01,0,0,1,7,2004,22,12.2,16.9,86,3.6
2004-07-02,0,4.3565,2,7,2004,21.2,13.2,17.4,88,6.7
2004-07-03,21.5,17.4259,3,7,2004,16.6,12.2,14.8,NA,0
2004-07-04,0.3,8.7129,4,7,2004,19,13,15.8,90,1.3
2004-07-05,0,0,5,7,2004,21.8,12.4,17,88,4.7
2004-07-06,13,0,6,7,2004,21,12,16.7,88,4.3
2004-07-07,NA,12.914,7,7,2004,19.8,12.2,15.4,93,4.4
2004-07-08,NA,6.457,8,7,2004,20.6,12.8,16,87,4.3
2004-07-09,0,6.457,9,7,2004,22.2,13,16.3,86,4.7
2004-07-10,5.2,12.914,10,7,2004,20,13.8,16.9,88,0.5
2004-07-11,12,16.098,11,7,2004,21.2,11,16.6,91,7.5
2004-07-12,5.2,21.464,12,7,2004,NA,NA,16.5,88,7.7
2004-07-13,5.6,10.732,13,7,2004,NA,NA,16.4,93,8.4
2004-07-14,12.7,5.366,14,7,2004,20.4,14,15.9,90,7.1
2004-07-15,7.5,5.366,15,7,2004,20,NA,16.8,86,3
2004-07-16,0,0,16,7,2004,20.4,NA,14.9,91,3.2
2004-07-17,1.2,0,17,7,2004,21.4,10,16,85,7.9
2004-07-18,30,0,18,7,2004,NA,11.6,17.2,87,6.9
2004-07-19,21.2,73.8046,19,7,2004,NA,12.4,16.3,88,4.7
2004-07-20,30.5,0,20,7,2004,19.6,12,16.1,87,6.3
2004-07-21,11.5,20.1243,21,7,2004,21.6,11.4,16.4,86,6.8
2004-07-22,0,15.0932,22,7,2004,21.2,12.8,15.9,87,5.7
2004-07-23,4.5,0,23,7,2004,21.8,NA,17.4,87,7.8
2004-07-24,25,0,24,7,2004,21.2,NA,16.3,90,7.3
2004-07-25,0,10.0621,25,7,2004,NA,11,16.4,85,7.3
2004-07-26,18.5,0,26,7,2004,NA,12.4,17.5,90,6.8
2004-07-27,0,17.6408,27,7,2004,20.4,12.6,15.9,92,6.3
2004-07-28,15.4,0,28,7,2004,21,14.2,16,92,3.3
2004-07-29,18.5,8.8204,29,7,2004,21.6,10.6,16.6,87,9.6
2004-07-30,0,17.6408,30,7,2004,23.4,12,17.3,80,9.5
2004-07-31,0,0,31,7,2004,22.6,11.4,17.4,83,6.5
2004-08-01,0,0,1,8,2004,23.8,12.8,18.3,76,9.6
2004-08-02,0,0,2,8,2004,22.6,11.4,17.2,84,9
2004-08-03,0,13.5486,3,8,2004,22.4,12.2,17.6,83,8.2
2004-08-04,0,0,4,8,2004,NA,13.6,16.9,88,7.2
2004-08-05,1.5,13.5486,5,8,2004,20.2,14.2,16.8,89,7
2004-08-06,0,14.9537,6,8,2004,19,13.8,15.7,92,1.8
2004-08-07,0,0,7,8,2004,23.8,11.6,18,81,9.9
2004-08-08,0,0,8,8,2004,NA,NA,18.2,77,7.7
2004-08-09,0,0,9,8,2004,23.4,NA,16.9,86,9.7
2004-08-10,11,0,10,8,2004,NA,11.6,16.7,90,7.6
2004-08-11,0,3.0759,11,8,2004,NA,12.6,17.9,86,8.2
2004-08-12,0,0,12,8,2004,23.6,10,17.6,77,8.9
2004-08-13,0,0,13,8,2004,24.2,10.2,17.6,78,9.9
2004-08-14,0,7.6897,14,8,2004,22.6,11,18.1,74,1.6
2004-08-15,0,3.0759,15,8,2004,NA,12.6,18.2,77,6.9
2004-08-16,0,0,16,8,2004,24.4,11,18.4,80,8.8
2004-08-17,32,0,17,8,2004,22.4,13,17.8,83,7.6
2004-08-18,0,32.014,18,8,2004,21.6,12.6,16.8,90,7.9
2004-08-19,8.5,0,19,8,2004,22.4,11.6,17.2,87,7.8
2004-08-20,14.5,10.6713,20,8,2004,22.2,NA,17,84,8.6
2004-08-21,29,11.6429,21,8,2004,21.4,NA,16.6,89,7
2004-08-22,0,23.2858,22,8,2004,23,NA,17.4,84,9
2004-08-23,0.5,11.6429,23,8,2004,21.6,12.8,17,88,6.5
2004-08-24,31.8,11.6429,24,8,2004,21,14.2,17.1,90,7.3
2004-08-25,3,11.6429,25,8,2004,20.4,12.4,16.3,88,5.8
2004-08-26,2.7,0,26,8,2004,22.2,12.8,17.4,84,7.6
2004-08-27,11,0,27,8,2004,21,13.6,16.5,91,3.9
2004-08-28,30,21.0698,28,8,2004,20.6,13.2,16.5,88,5.1
2004-08-29,0.1,0,29,8,2004,19.6,12.6,16.1,92,4.7
2004-08-30,3.2,0,30,8,2004,22.8,13.2,17.1,87,6.5
2004-08-31,0,21.0698,31,8,2004,21.4,13,17.5,83,6.9
2004-09-01,0,7.206,1,9,2004,23,13.6,18,84,7.6
2004-09-02,0,0,2,9,2004,23.2,11.8,17.5,92,9.2
2004-09-03,20,14.412,3,9,2004,21.4,14,17.6,87,2.9
2004-09-04,21.8,14.412,4,9,2004,20.8,12.8,15.9,90,4
2004-09-05,1,14.412,5,9,2004,19.4,12.6,15.6,91,0.2
2004-09-06,12,11.9546,6,9,2004,20.6,12.2,16,90,5.7
2004-09-07,2,35.8637,7,9,2004,18.2,13,15.4,94,0.1
2004-09-08,4,0,8,9,2004,17,12.6,14.4,95,0.3
2004-09-09,1.4,0,9,9,2004,19.2,12.2,NA,NA,3.5
2004-09-10,21,11.9546,10,9,2004,19.6,13,16.1,92,4.6
2004-09-11,2,12.8693,11,9,2004,19.2,12,15.4,93,1.7
2004-09-12,0,4.2898,12,9,2004,NA,13.2,17,92,4.1
2004-09-13,8.4,4.2898,13,9,2004,NA,12,17.9,86,7.3
2004-09-14,0,17.159,14,9,2004,19.8,13.2,16.1,88,4.6
2004-09-15,10,12.8693,15,9,2004,20.4,12,16.3,89,5.9
2004-09-16,6.6,7.9778,16,9,2004,21,11.2,16.6,87,8.3
2004-09-17,0,15.9556,17,9,2004,18.6,12,15.8,90,6.6
2004-09-18,11.5,0,18,9,2004,20.4,13.2,16.5,86,8.4
2004-09-19,18.2,15.9556,19,9,2004,21.6,13,16.1,86,5.9
2004-09-20,2.2,7.9778,20,9,2004,20.2,12.2,15.5,92,4.4
2004-09-21,12,0,21,9,2004,19.6,13,15.9,92,4.7
2004-09-22,0,4.7755,22,9,2004,22.8,11.6,17.4,87,6.5
2004-09-23,0,0,23,9,2004,21,12.6,17.1,88,8.1
2004-09-24,1.4,20.8929,24,9,2004,22.6,13.6,17.3,82,6.2
2004-09-25,4,4.1786,25,9,2004,21.8,10.6,16.1,88,4.5
2004-09-26,15.4,10.9945,26,9,2004,21,12.4,16.7,91,2.3
2004-09-27,27,21.989,27,9,2004,19.4,13.6,16.5,92,1
2004-09-28,22.4,21.989,28,9,2004,21.4,13,16.6,89,3.4
2004-09-29,4.6,0,29,9,2004,20,12.6,15.9,88,1.8
2004-09-30,18.8,21.989,30,9,2004,20.6,12.4,16.4,89,0.9
2004-10-01,10,15.9475,1,10,2004,22.4,14.4,17.1,89,4.5
2004-10-02,0,0,2,10,2004,22.2,13,17.8,84,8.7
2004-10-03,1,5.3158,3,10,2004,NA,14,16.8,90,4.2
2004-10-04,11,15.9475,4,10,2004,NA,13,16.5,90,1.8
2004-10-05,5.2,0,5,10,2004,20.6,11.6,16.1,90,4
2004-10-06,7,0,6,10,2004,NA,13.2,16.5,89,1.7
2004-10-07,NA,0,7,10,2004,NA,13.6,16.3,89,1.9
2004-10-08,NA,0,8,10,2004,NA,NA,17.6,82,2
2004-10-09,7,8.4367,9,10,2004,22.2,NA,17.5,89,4.3
2004-10-10,0,25.3102,10,10,2004,22.8,NA,18,82,6.8
2004-10-11,24.6,0,11,10,2004,NA,12.6,17.3,86,3.7
2004-10-12,9.5,16.5886,12,10,2004,NA,12.4,16.3,91,5.8
2004-10-13,19.5,0,13,10,2004,21,13.6,17.5,90,6.9
2004-10-14,0,24.8829,14,10,2004,22.2,12,17,87,7.6
2004-10-15,0.6,8.2943,15,10,2004,23.4,13.2,18.1,82,7.3
2004-10-16,31.4,13.3547,16,10,2004,21,14.4,17.9,88,4.4
2004-10-17,1.6,26.7094,17,10,2004,NA,12.4,15.9,85,5.3
2004-10-18,9.5,0,18,10,2004,NA,12.2,16.5,85,5
2004-10-19,3.2,26.7094,19,10,2004,NA,NA,16.5,90,5.6
2004-10-20,22.6,13.3547,20,10,2004,NA,NA,16.3,90,2.2
2004-10-21,0,13.9668,21,10,2004,18,12.8,14.6,93,0.5
2004-10-22,36.3,0,22,10,2004,19.2,12.4,15.6,86,2.8
2004-10-23,0,13.9668,23,10,2004,NA,12.8,16.5,74,0.8
2004-10-24,3.5,0,24,10,2004,21.6,11.2,16.3,88,7.8
2004-10-25,19,27.9337,25,10,2004,20.6,12.6,16.5,87,6.4
2004-10-26,8.5,20.3667,26,10,2004,19,11.6,15.9,91,4.7
2004-10-27,14.5,30.55,27,10,2004,21.4,13.6,16.5,89,4.9
2004-10-28,6.5,10.1833,28,10,2004,NA,13.2,16.3,90,0.6
2004-10-29,3,10.1833,29,10,2004,NA,13.6,16,89,3.9
2004-10-30,6.5,0,30,10,2004,21,12.6,16.4,90,4.8
2004-10-31,0,10.1833,31,10,2004,21.2,13.2,16.4,93,7.9
2004-11-01,46.8,18.0205,1,11,2004,21.6,12.4,17.3,90,4.8
2004-11-02,0,36.041,2,11,2004,20,13.4,16.7,89,5.6
2004-11-03,0,18.0205,3,11,2004,20.2,11,16.3,89,3.7
2004-11-04,8.5,0,4,11,2004,22.4,13,17.5,81,7.1
2004-11-05,29.7,18.0205,5,11,2004,NA,13.8,17.5,87,6.1
2004-11-06,5,0,6,11,2004,20,14,16.6,92,1.2
2004-11-07,14,0,7,11,2004,21,11.6,16.5,88,6.8
2004-11-08,1.4,0,8,11,2004,20.4,13,15.7,89,4
2004-11-09,14.2,0,9,11,2004,21.2,11.8,15.3,94,3.6
2004-11-10,0,0,10,11,2004,20.6,13.2,16.8,87,7.8
2004-11-11,4.2,0,11,11,2004,19.2,11.4,15.4,94,1.9
2004-11-12,0,0,12,11,2004,20,14,16.5,89,3.4
2004-11-13,4.3,0,13,11,2004,20.6,12,16,87,7.5
2004-11-14,1,0,14,11,2004,18,13.6,15.6,88,1.8
2004-11-15,0.5,0,15,11,2004,21,12.8,16.4,91,6.8
2004-11-16,1,0,16,11,2004,21.6,13.6,16.5,87,5
2004-11-17,0.1,0,17,11,2004,19.8,10.6,15.5,90,3.9
2004-11-18,5.5,14.2049,18,11,2004,21.4,13.2,16.2,92,5
2004-11-19,14.6,28.4099,19,11,2004,21,12.6,16.5,89,7.6
2004-11-20,0,14.2049,20,11,2004,20.6,12.2,16.6,88,7.6
2004-11-21,0,0,21,11,2004,23.8,13.8,18.3,82,7.7
2004-11-22,0,0,22,11,2004,22.2,12,17,90,8
2004-11-23,0,42.0307,23,11,2004,21,11,17.1,89,2.6
2004-11-24,2,0,24,11,2004,22,13.6,17.4,88,5.5
2004-11-25,16.6,0,25,11,2004,19.4,14.4,15.9,95,1.9
2004-11-26,3,32.1534,26,11,2004,19.8,13.6,16.4,88,2.8
2004-11-27,0.3,0,27,11,2004,NA,13.4,17.3,89,4.1
2004-11-28,5.3,0,28,11,2004,NA,NA,17.4,90,6.7
2004-11-29,0,0,29,11,2004,21.4,NA,17.5,89,2.9
2004-11-30,6,0,30,11,2004,21.6,NA,17.4,92,5.4
2004-12-01,23.8,5.9695,1,12,2004,20.2,NA,17.1,90,3.1
2004-12-02,18,0,2,12,2004,19.6,13.2,16.6,92,1.3
2004-12-03,0.2,0,3,12,2004,21.4,11.6,16.9,89,3.4
2004-12-04,7.5,5.9695,4,12,2004,22.6,13.2,17.5,88,5.9
2004-12-05,0,29.8475,5,12,2004,NA,13.6,17.1,90,1.9
2004-12-06,10.8,0,6,12,2004,NA,13.2,17.6,91,3.3
2004-12-07,12,18.7227,7,12,2004,20.6,13.4,16.3,95,1.1
2004-12-08,0,37.4453,8,12,2004,19.6,13,16,96,2.5
2004-12-09,1.8,0,9,12,2004,20.4,13.4,16.3,92,5.2
2004-12-10,18.3,0,10,12,2004,20.6,12.8,16.5,92,5.4
2004-12-11,11,16.7048,11,12,2004,17.2,14,15.8,93,0
2004-12-12,1,0,12,12,2004,19.6,13.2,16.8,90,2.5
2004-12-13,0,0,13,12,2004,NA,9.8,NA,NA,5.8
2004-12-14,0.5,16.7048,14,12,2004,20,12.8,16.6,91,1.1
2004-12-15,21.3,25.0572,15,12,2004,19,13.6,16,92,0
2004-12-16,1.2,0,16,12,2004,19.2,14,15.9,96,2
2004-12-17,0,0,17,12,2004,18.8,13,15.6,94,6
2004-12-18,1.5,0,18,12,2004,20.2,12,16.5,89,5.6
2004-12-19,0,0,19,12,2004,21.4,13.2,17.1,90,7.2
2004-12-20,11,0,20,12,2004,22.8,13,17.8,83,7.2
2004-12-21,0,0,21,12,2004,NA,14.2,NA,NA,5.2
2004-12-22,0,0,22,12,2004,21,13.2,17.3,90,2.3
2004-12-23,0,16.1058,23,12,2004,22,12.8,17,89,5.6
2004-12-24,0,0,24,12,2004,21.6,11.6,16.1,92,7
2004-12-25,0.3,0,25,12,2004,20.4,12.2,16.2,87,5.7
2004-12-26,0,9.6157,26,12,2004,NA,11,16.5,86,5.9
2004-12-27,0,0,27,12,2004,NA,13,16.6,86,7.1
2004-12-28,0,0,28,12,2004,20.4,11.4,15.3,87,8.4
2004-12-29,6.6,0,29,12,2004,20.2,10,15.6,85,6.3
2004-12-30,0,0,30,12,2004,20.4,12.6,16.5,87,3.8
2004-12-31,0,0,31,12,2004,21.8,11.2,16.9,88,6.9
2005-01-01,0,0,1,1,2005,22.6,13.2,17.4,84,6.8
2005-01-02,0,0,2,1,2005,23,12.6,17.8,83,5.5
2005-01-03,0,0,3,1,2005,22.2,13.4,17.8,84,6.8
2005-01-04,49,9.4573,4,1,2005,21.6,13.6,17.5,89,4.1
2005-01-05,14,18.9146,5,1,2005,20.4,13.2,NA,NA,1.3
2005-01-06,45,0,6,1,2005,20.2,14.2,17.4,89,0
2005-01-07,1.6,0,7,1,2005,23,13,17.9,84,6.2
2005-01-08,0,31.8052,8,1,2005,20.4,14,17.1,90,0.3
2005-01-09,0,15.9026,9,1,2005,19,14.6,NA,NA,0
2005-01-10,35.5,0,10,1,2005,19.8,13.2,16.5,94,2.7
2005-01-11,5.5,22.712,11,1,2005,21.8,14.4,17.2,92,1
2005-01-12,0,0,12,1,2005,21.4,14.6,17.4,90,4
2005-01-13,0,0,13,1,2005,23.6,14,18.1,87,6.6
2005-01-14,1,9.0848,14,1,2005,20.8,15.2,17.3,88,3.8
2005-01-15,0.1,9.0848,15,1,2005,20.4,12.8,16.6,89,1.6
2005-01-16,0,32.7011,16,1,2005,17.6,13.6,15.5,92,0
2005-01-17,2.6,0,17,1,2005,18,12,15.1,93,0.1
2005-01-18,0,0,18,1,2005,21,12.2,16.5,93,3.9
2005-01-19,0,0,19,1,2005,20.4,13,16.1,90,6.7
2005-01-20,25.6,0,20,1,2005,19.4,12.2,15.5,90,1.7
2005-01-21,0,2.5388,21,1,2005,20,10.6,15.8,91,4.4
2005-01-22,0,0,22,1,2005,NA,12.8,NA,NA,7.2
2005-01-23,0,0,23,1,2005,21.2,NA,17,91,6.8
2005-01-24,0,0,24,1,2005,21.6,13,16.5,88,7.4
2005-01-25,0,0,25,1,2005,NA,12.2,NA,NA,4.7
2005-01-26,0,0,26,1,2005,22.6,11.6,17.5,84,7.2
2005-01-27,0,0,27,1,2005,NA,10.2,17.6,83,9
2005-01-28,7.2,0,28,1,2005,23.6,11.8,16.8,90,8
2005-01-29,22.6,24.075,29,1,2005,21.8,14.4,16.6,91,1
2005-01-30,0.3,0,30,1,2005,NA,13.6,NA,NA,5.4
2005-01-31,0,0,31,1,2005,21.2,NA,16.6,92,5.3
2005-02-01,0,0,1,2,2005,22.8,14.2,17.4,90,6.4
2005-02-02,0,5.6215,2,2,2005,NA,12.4,17.2,90,2.6
2005-02-03,0,5.6215,3,2,2005,NA,14.6,NA,NA,5.8
2005-02-04,13.6,0,4,2,2005,23.6,NA,17.4,91,NA
2005-02-05,0,0,5,2,2005,22.8,14,17.4,94,4.2
2005-02-06,0,0,6,2,2005,24,14.2,18.5,87,8.4
2005-02-07,8.6,0,7,2,2005,23.2,13.8,18,87,8.6
2005-02-08,17.2,47.8559,8,2,2005,20.8,15.2,17.5,91,2
2005-02-09,0,0,9,2,2005,22,NA,17.8,91,3.9
2005-02-10,31,0,10,2,2005,21,NA,17.4,93,3.4
2005-02-11,15.2,26.9779,11,2,2005,19.8,NA,17,94,0.8
2005-02-12,0,26.9779,12,2,2005,20.6,14,16.5,93,2.6
2005-02-13,0,0,13,2,2005,22.6,14.2,17.4,88,6.6
2005-02-14,0,0,14,2,2005,22.8,13.4,17,92,6.4
2005-02-15,7.5,0,15,2,2005,19.6,12.2,16.4,91,3.6
2005-02-16,15.6,0,16,2,2005,16.6,13.8,15.3,98,NA
2005-02-17,0,0,17,2,2005,22,13.4,17,92,7.1
2005-02-18,0,0,18,2,2005,23.4,14.6,17.9,88,6.6
2005-02-19,4.2,0,19,2,2005,NA,13.8,17.9,89,4.9
2005-02-20,0,0,20,2,2005,NA,14.6,17.6,91,7.9
2005-02-21,8,0,21,2,2005,20.8,NA,17,92,3.6
2005-02-22,NA,0,22,2,2005,NA,NA,17.4,93,6.8
2005-02-23,NA,0,23,2,2005,NA,13.6,17.1,92,7.8
2005-02-24,0,0,24,2,2005,22.4,14.4,17.8,92,6.6
2005-02-25,0,0,25,2,2005,24,12.2,17.5,90,8.9
2005-02-26,0,0,26,2,2005,22.2,14,17.6,92,3.1
2005-02-27,6.6,0,27,2,2005,23.6,13.2,17.5,91,8.4
2005-02-28,1,0,28,2,2005,22,15.6,18,89,2.8
2005-03-01,4.6,0,1,3,2005,21,NA,17.7,91,5.6
2005-03-02,0.5,0,2,3,2005,20,NA,17.4,93,0.7
2005-03-03,18.5,0,3,3,2005,20.6,13.2,17.3,93,6.6
2005-03-04,12.6,0,4,3,2005,21.2,13.8,16.9,93,1.3
2005-03-05,24.5,0,5,3,2005,22.6,14.2,18,91,5.2
2005-03-06,5.8,0,6,3,2005,19,15.2,17,94,0.1
2005-03-07,2,0,7,3,2005,21,12.6,16.8,93,3.4
2005-03-08,18.9,0,8,3,2005,19.4,15,16.7,94,2.9
2005-03-09,0.5,48.2636,9,3,2005,21,14.2,17.1,89,4.6
2005-03-10,11.6,0,10,3,2005,20.2,14.6,17.1,91,5.1
2005-03-11,0,0,11,3,2005,23,13.8,17.8,85,5.1
2005-03-12,0,0,12,3,2005,23.6,13.4,17.8,85,8.9
2005-03-13,0,0,13,3,2005,NA,13.6,18,87,7.8
2005-03-14,12,0,14,3,2005,NA,12.8,17.8,88,5.8
2005-03-15,6.3,0,15,3,2005,21,14.6,17.6,90,5.7
2005-03-16,6.4,26.0978,16,3,2005,20.4,11,17,92,8
2005-03-17,29.5,26.0978,17,3,2005,22,14,17,91,3.9
2005-03-18,1,26.0978,18,3,2005,22.6,13,17.3,86,4.4
2005-03-19,54.5,0,19,3,2005,22.8,14,17.4,90,7
